NodeId,Degree,ClustCoeff
0,3,0.333333333333333
714,1106,0.335105103385074
2662,143,0.618240914015562
3561,617,0.462144014818245
1,130,0.610256410256410
8,1566,0.240478376360276
52,1347,0.284705101094171
151,1440,0.265313489305845
298,22,0.610389610389610
300,955,0.387689200610271
414,1304,0.285849314230021
441,1416,0.260243357090096
471,534,0.474805180203920
476,614,0.456504296167192
548,1443,0.261730310274000
618,912,0.387243149036147
765,1573,0.237703194330536
783,1053,0.344140767461427
809,1119,0.339035779773980
813,39,0.596491228070175
840,319,0.536759921925830
890,1407,0.271211510017480
976,1220,0.316787476969836
1117,1219,0.310350215727716
1176,1294,0.293333142076405
1180,1360,0.280862874951305
1186,1160,0.333947219660230
1201,1321,0.288851421099718
1408,616,0.456995037482842
1664,1573,0.237935323986677
1677,388,0.537414422334106
1761,2,0.000000000000000
1802,1313,0.294901593817918
1962,348,0.567673655967405
1972,1166,0.320190814125546
2089,1437,0.259503608376318
2169,64,0.579365079365079
2236,1343,0.282339402964868
2246,817,0.405503755969952
2297,1064,0.353906874429724
2353,981,0.377650876864507
2374,67,0.511080958842153
2557,1146,0.327373739683120
2587,1149,0.329950600886091
2661,336,0.547032693674485
2836,160,0.574213836477987
2843,1521,0.243068964324025
2936,88,0.560083594566353
2942,241,0.494329183955740
3020,1184,0.314991661145507
3118,1476,0.256961095034679
3163,190,0.607908660540240
3216,1239,0.308066722212008
3376,971,0.372297663159459
3545,1274,0.294355291213107
3616,1434,0.263819259319818
3715,501,0.483249500998004
3846,1561,0.240279899472725
3866,364,0.477250022704568
3920,1067,0.340714352280860
3998,1500,0.253738047587280
4158,1176,0.318730641192647
4229,541,0.460827000753064
4282,122,0.570654382874949
4348,655,0.431790274762472
4483,1524,0.247013854062727
4523,1458,0.262683436378751
4577,602,0.449931177826546
4583,1284,0.298814111202570
4603,1346,0.284344084358446
4622,978,0.368472830102584
4808,980,0.366467240624544
4939,38,0.610241820768137
5077,1302,0.282026941346076
5154,780,0.413212204996544
5348,1164,0.329112409250871
5406,927,0.380383549898532
5526,309,0.526646492665910
5612,500,0.510701402805611
5862,271,0.503867705343720
5977,705,0.446868955512573
6032,1124,0.330464915088271
6068,341,0.565102639296188
6259,1514,0.248345252636551
6362,1128,0.337038330595883
6384,502,0.494119331058998
6471,483,0.475297028427102
6613,724,0.433564109030054
6642,699,0.448692565310247
6662,931,0.380700599424829
6691,1294,0.295279181324717
6705,699,0.437739546056380
6743,958,0.368060418452759
6765,1168,0.321658097686375
6926,599,0.465134198022345
7039,1287,0.293061008457587
7111,264,0.534076506509967
7148,47,0.676225716928770
7195,107,0.541527067536590
7314,1459,0.257485114388625
7377,896,0.381601656025539
7418,539,0.477208930209461
7428,1453,0.260292659435499
7433,153,0.671138630890953
7464,1086,0.340984969999406
7531,1524,0.245403377434026
7690,862,0.392582951351555
7698,616,0.467030936543132
7716,347,0.543719078476121
7723,64,0.528769841269841
7814,114,0.568855767737929
7820,1373,0.276991287618991
7852,62,0.537281861448969
7961,1076,0.348702342871963
7965,1134,0.330990596362765
8014,1019,0.349026646949608
