1,0.0005300106002120043,0.0005300106002120043
2,0.0023300466009320187,0.002860057201144023
3,0.00747014940298806,0.010330206604132083
4,0.019220384407688154,0.029550591011820237
5,0.037880757615152305,0.06743134862697255
6,0.0630312606252125,0.13046260925218503
7,0.09050181003620072,0.22096441928838575
8,0.1112022240444809,0.33216664333286666
9,0.126732534650693,0.45889917798355967
10,0.12397247944958899,0.5828716574331486
11,0.11290225804516091,0.6957739154783096
12,0.09536190723814476,0.7911358227164543
13,0.07290145802916058,0.8640372807456149
14,0.051891037820756415,0.9159283185663714
15,0.03574071481429628,0.9516690333806677
16,0.021570431408628174,0.9732394647892958
17,0.012110242204844097,0.9853497069941399
18,0.00748014960299206,0.992829856597132
19,0.0036800736014720296,0.996509930198604
20,0.0019100382007640152,0.998419968399368
21,0.000880017600352007,0.99929998599972
22,0.00043000860017200347,0.999729994599892
23,0.0001500030000600012,0.999879997599952
24,7.000140002800056e-05,0.99994999899998
25,3.000060001200024e-05,0.999979999599992
26,2.000040000800016e-05,1.0
