1,0.1242,0.1242
2,0.1369,0.2611
3,0.083,0.3441
4,0.0514,0.3955
5,0.0399,0.4354
6,0.0328,0.4682
7,0.0257,0.4939
8,0.0241,0.518
9,0.0193,0.5373
10,0.0162,0.5535
11,0.0166,0.5701
12,0.0121,0.5822
13,0.0116,0.5938
14,0.012,0.6058
15,0.0094,0.6152
16,0.0085,0.6237
17,0.0078,0.6315
18,0.0067,0.6382
19,0.0057,0.6439
20,0.0057,0.6496
21,0.0056,0.6552
22,0.0065,0.6617
23,0.0067,0.6684
24,0.005,0.6734
25,0.005,0.6784
26,0.0037,0.6821
27,0.0041,0.6862
28,0.0037,0.6899
29,0.0051,0.695
30,0.004,0.699
31,0.0032,0.7022
32,0.0043,0.7065
33,0.0031,0.7096
34,0.0037,0.7133
35,0.0023,0.7156
36,0.003,0.7186
37,0.0027,0.7213
38,0.0032,0.7245
39,0.0029,0.7274
40,0.0026,0.73
41,0.0019,0.7319
42,0.0037,0.7356
43,0.0023,0.7379
44,0.0019,0.7398
45,0.003,0.7428
46,0.003,0.7458
47,0.003,0.7488
48,0.0023,0.7511
49,0.0017,0.7528
50,0.0018,0.7546
51,0.0023,0.7569
52,0.0022,0.7591
53,0.002,0.7611
54,0.0024,0.7635
55,0.0018,0.7653
56,0.0015,0.7668
57,0.002,0.7688
58,0.0012,0.77
59,0.0019,0.7719
60,0.0018,0.7737
61,0.0016,0.7753
62,0.0017,0.777
63,0.0013,0.7783
64,0.0022,0.7805
65,0.0012,0.7817
66,0.0015,0.7832
67,0.001,0.7842
68,0.0009,0.7851
69,0.0014,0.7865
70,0.0013,0.7878
71,0.0013,0.7891
72,0.0019,0.791
73,0.0014,0.7924
74,0.0016,0.794
75,0.0013,0.7953
76,0.0015,0.7968
77,0.0015,0.7983
78,0.0012,0.7995
79,0.0013,0.8008
80,0.0006,0.8014
81,0.0015,0.8029
82,0.0012,0.8041
83,0.0011,0.8052
84,0.0015,0.8067
85,0.0015,0.8082
86,0.001,0.8092
87,0.0006,0.8098
88,0.0013,0.8111
89,0.0007,0.8118
90,0.0009,0.8127
91,0.001,0.8137
92,0.0011,0.8148
93,0.0007,0.8155
94,0.0005,0.816
95,0.0004,0.8164
96,0.0004,0.8168
97,0.0008,0.8176
98,0.0005,0.8181
99,0.0013,0.8194
100,0.0005,0.8199
101,0.0007,0.8206
102,0.001,0.8216
103,0.0008,0.8224
104,0.0006,0.823
105,0.0008,0.8238
106,0.0007,0.8245
107,0.0004,0.8249
108,0.0013,0.8262
109,0.0006,0.8268
110,0.0008,0.8276
111,0.0008,0.8284
112,0.0009,0.8293
113,0.0004,0.8297
114,0.0013,0.831
115,0.0008,0.8318
116,0.0008,0.8326
117,0.0007,0.8333
118,0.0011,0.8344
119,0.0012,0.8356
120,0.0005,0.8361
121,0.0004,0.8365
122,0.0004,0.8369
123,0.0008,0.8377
124,0.0005,0.8382
125,0.0005,0.8387
126,0.0006,0.8393
127,0.0006,0.8399
128,0.0003,0.8402
129,0.001,0.8412
130,0.0004,0.8416
131,0.0002,0.8418
132,0.0005,0.8423
133,0.0005,0.8428
134,0.0005,0.8433
135,0.0005,0.8438
136,0.0002,0.844
137,0.0006,0.8446
138,0.0008,0.8454
139,0.0005,0.8459
140,0.0005,0.8464
141,0.0003,0.8467
142,0.0002,0.8469
143,0.0005,0.8474
144,0.001,0.8484
145,0.0004,0.8488
146,0.0005,0.8493
147,0.0005,0.8498
148,0.0003,0.8501
149,0.0007,0.8508
150,0.0009,0.8517
151,0.0007,0.8524
152,0.0009,0.8533
153,0.0003,0.8536
154,0.0006,0.8542
155,0.0007,0.8549
156,0.0008,0.8557
157,0.0002,0.8559
158,0.0004,0.8563
159,0.0007,0.857
160,0.0007,0.8577
161,0.0005,0.8582
162,0.0001,0.8583
163,0.0005,0.8588
164,0.0003,0.8591
165,0.0008,0.8599
166,0.0005,0.8604
167,0.0005,0.8609
168,0.0001,0.861
169,0.0003,0.8613
170,0.0005,0.8618
171,0.0005,0.8623
172,0.0001,0.8624
173,0.0002,0.8626
174,0.0001,0.8627
175,0.0005,0.8632
176,0.0003,0.8635
177,0.0003,0.8638
178,0.0006,0.8644
179,0.0005,0.8649
180,0.0006,0.8655
181,0.0003,0.8658
182,0.0003,0.8661
183,0.0003,0.8664
184,0.0003,0.8667
185,0.0007,0.8674
186,0.0004,0.8678
187,0.0004,0.8682
188,0.0003,0.8685
189,0.0008,0.8693
190,0.0002,0.8695
191,0.0003,0.8698
192,0.0003,0.8701
193,0.0001,0.8702
194,0.0002,0.8704
195,0.0006,0.871
196,0.0004,0.8714
197,0.0002,0.8716
198,0.0003,0.8719
199,0.0001,0.872
200,0.0003,0.8723
201,0.0003,0.8726
202,0.0006,0.8732
203,0.0001,0.8733
204,0.0003,0.8736
205,0.0001,0.8737
206,0.0004,0.8741
207,0.0006,0.8747
208,0.0005,0.8752
209,0.0004,0.8756
210,0.0009,0.8765
211,0.0002,0.8767
212,0.0001,0.8768
213,0.0003,0.8771
214,0.0004,0.8775
215,0.0007,0.8782
216,0.0004,0.8786
217,0.0002,0.8788
218,0.0005,0.8793
219,0.0001,0.8794
220,0.0004,0.8798
221,0.0004,0.8802
222,0.0004,0.8806
223,0.0001,0.8807
224,0.0002,0.8809
225,0.0004,0.8813
226,0.0005,0.8818
227,0.0007,0.8825
228,0.0003,0.8828
229,0.0003,0.8831
231,0.0002,0.8833
232,0.0001,0.8834
233,0.0005,0.8839
234,0.0001,0.884
235,0.0002,0.8842
236,0.0001,0.8843
238,0.0003,0.8846
239,0.0001,0.8847
240,0.0002,0.8849
241,0.0002,0.8851
242,0.0004,0.8855
243,0.0004,0.8859
244,0.0001,0.886
245,0.0004,0.8864
246,0.0001,0.8865
247,0.0003,0.8868
248,0.0002,0.887
249,0.0003,0.8873
250,0.0001,0.8874
251,0.0003,0.8877
252,0.0006,0.8883
253,0.0003,0.8886
254,0.0003,0.8889
255,0.0005,0.8894
257,0.0002,0.8896
258,0.0003,0.8899
260,0.0004,0.8903
261,0.0003,0.8906
263,0.0003,0.8909
264,0.0003,0.8912
265,0.0002,0.8914
266,0.0003,0.8917
267,0.0001,0.8918
268,0.0003,0.8921
269,0.0002,0.8923
270,0.0002,0.8925
271,0.0002,0.8927
272,0.0002,0.8929
274,0.0005,0.8934
275,0.0003,0.8937
277,0.0003,0.894
278,0.0001,0.8941
279,0.0001,0.8942
281,0.0001,0.8943
282,0.0004,0.8947
283,0.0003,0.895
284,0.0005,0.8955
285,0.0003,0.8958
286,0.0001,0.8959
287,0.0002,0.8961
288,0.0004,0.8965
289,0.0003,0.8968
291,0.0003,0.8971
292,0.0003,0.8974
293,0.0002,0.8976
294,0.0002,0.8978
295,0.0003,0.8981
296,0.0002,0.8983
297,0.0002,0.8985
298,0.0001,0.8986
299,0.0002,0.8988
301,0.0001,0.8989
302,0.0001,0.899
303,0.0003,0.8993
304,0.0003,0.8996
305,0.0004,0.9
306,0.0001,0.9001
307,0.0002,0.9003
308,0.0001,0.9004
309,0.0002,0.9006
310,0.0004,0.901
311,0.0003,0.9013
312,0.0006,0.9019
313,0.0001,0.902
314,0.0001,0.9021
315,0.0004,0.9025
317,0.0001,0.9026
318,0.0003,0.9029
319,0.0004,0.9033
320,0.0002,0.9035
321,0.0001,0.9036
322,0.0001,0.9037
323,0.0004,0.9041
324,0.0001,0.9042
326,0.0002,0.9044
328,0.0002,0.9046
329,0.0002,0.9048
330,0.0002,0.905
331,0.0001,0.9051
332,0.0001,0.9052
333,0.0003,0.9055
334,0.0002,0.9057
335,0.0001,0.9058
336,0.0002,0.906
337,0.0003,0.9063
338,0.0003,0.9066
340,0.0003,0.9069
341,0.0008,0.9077
342,0.0003,0.908
343,0.0001,0.9081
344,0.0001,0.9082
345,0.0002,0.9084
346,0.0001,0.9085
347,0.0003,0.9088
348,0.0001,0.9089
349,0.0001,0.909
351,0.0001,0.9091
352,0.0005,0.9096
353,0.0002,0.9098
354,0.0001,0.9099
355,0.0001,0.91
356,0.0002,0.9102
358,0.0002,0.9104
359,0.0003,0.9107
360,0.0002,0.9109
361,0.0005,0.9114
362,0.0005,0.9119
363,0.0002,0.9121
364,0.0002,0.9123
365,0.0001,0.9124
366,0.0001,0.9125
367,0.0001,0.9126
368,0.0001,0.9127
369,0.0001,0.9128
370,0.0004,0.9132
371,0.0002,0.9134
372,0.0001,0.9135
373,0.0001,0.9136
374,0.0001,0.9137
375,0.0002,0.9139
376,0.0002,0.9141
377,0.0001,0.9142
379,0.0004,0.9146
380,0.0003,0.9149
381,0.0002,0.9151
382,0.0002,0.9153
383,0.0005,0.9158
384,0.0001,0.9159
386,0.0004,0.9163
388,0.0001,0.9164
389,0.0002,0.9166
390,0.0001,0.9167
391,0.0004,0.9171
393,0.0001,0.9172
394,0.0001,0.9173
395,0.0002,0.9175
396,0.0003,0.9178
397,0.0001,0.9179
398,0.0001,0.918
400,0.0001,0.9181
401,0.0001,0.9182
402,0.0001,0.9183
404,0.0005,0.9188
405,0.0001,0.9189
406,0.0001,0.919
407,0.0001,0.9191
408,0.0001,0.9192
409,0.0004,0.9196
413,0.0001,0.9197
414,0.0002,0.9199
416,0.0001,0.92
417,0.0001,0.9201
418,0.0003,0.9204
420,0.0002,0.9206
421,0.0001,0.9207
423,0.0001,0.9208
426,0.0003,0.9211
427,0.0003,0.9214
429,0.0004,0.9218
430,0.0001,0.9219
431,0.0002,0.9221
432,0.0001,0.9222
433,0.0002,0.9224
434,0.0001,0.9225
437,0.0001,0.9226
438,0.0002,0.9228
439,0.0001,0.9229
440,0.0005,0.9234
442,0.0001,0.9235
443,0.0003,0.9238
444,0.0001,0.9239
445,0.0002,0.9241
449,0.0001,0.9242
450,0.0002,0.9244
451,0.0003,0.9247
455,0.0002,0.9249
457,0.0002,0.9251
459,0.0003,0.9254
460,0.0001,0.9255
461,0.0002,0.9257
462,0.0003,0.926
463,0.0002,0.9262
464,0.0002,0.9264
466,0.0005,0.9269
469,0.0001,0.927
470,0.0003,0.9273
472,0.0001,0.9274
473,0.0002,0.9276
475,0.0001,0.9277
477,0.0002,0.9279
478,0.0001,0.928
480,0.0002,0.9282
481,0.0001,0.9283
482,0.0006,0.9289
483,0.0005,0.9294
484,0.0001,0.9295
485,0.0004,0.9299
486,0.0001,0.93
487,0.0004,0.9304
488,0.0005,0.9309
489,0.0001,0.931
490,0.0002,0.9312
491,0.0002,0.9314
492,0.0001,0.9315
493,0.0001,0.9316
495,0.0001,0.9317
496,0.0001,0.9318
498,0.0002,0.932
499,0.0002,0.9322
500,0.0004,0.9326
501,0.0002,0.9328
502,0.0003,0.9331
503,0.0001,0.9332
504,0.0002,0.9334
505,0.0002,0.9336
506,0.0001,0.9337
509,0.0001,0.9338
510,0.0001,0.9339
512,0.0001,0.934
514,0.0003,0.9343
515,0.0001,0.9344
516,0.0002,0.9346
518,0.0001,0.9347
522,0.0001,0.9348
524,0.0005,0.9353
526,0.0003,0.9356
527,0.0001,0.9357
528,0.0001,0.9358
529,0.0001,0.9359
532,0.0001,0.936
534,0.0001,0.9361
536,0.0001,0.9362
537,0.0004,0.9366
538,0.0003,0.9369
539,0.0002,0.9371
541,0.0001,0.9372
544,0.0002,0.9374
545,0.0002,0.9376
546,0.0001,0.9377
547,0.0002,0.9379
548,0.0003,0.9382
549,0.0001,0.9383
551,0.0002,0.9385
553,0.0001,0.9386
558,0.0001,0.9387
559,0.0001,0.9388
562,0.0001,0.9389
563,0.0001,0.939
565,0.0001,0.9391
566,0.0002,0.9393
567,0.0001,0.9394
570,0.0001,0.9395
571,0.0001,0.9396
572,0.0001,0.9397
573,0.0001,0.9398
574,0.0006,0.9404
575,0.0002,0.9406
576,0.0001,0.9407
577,0.0002,0.9409
578,0.0001,0.941
580,0.0002,0.9412
581,0.0001,0.9413
583,0.0001,0.9414
584,0.0002,0.9416
586,0.0002,0.9418
587,0.0001,0.9419
588,0.0001,0.942
590,0.0002,0.9422
591,0.0002,0.9424
594,0.0002,0.9426
595,0.0001,0.9427
596,0.0004,0.9431
597,0.0001,0.9432
598,0.0003,0.9435
599,0.0002,0.9437
600,0.0002,0.9439
601,0.0001,0.944
602,0.0003,0.9443
603,0.0002,0.9445
604,0.0001,0.9446
605,0.0001,0.9447
606,0.0003,0.945
609,0.0002,0.9452
613,0.0001,0.9453
614,0.0001,0.9454
615,0.0002,0.9456
616,0.0005,0.9461
617,0.0003,0.9464
618,0.0001,0.9465
619,0.0001,0.9466
620,0.0001,0.9467
622,0.0001,0.9468
623,0.0003,0.9471
625,0.0002,0.9473
626,0.0001,0.9474
629,0.0001,0.9475
630,0.0002,0.9477
631,0.0001,0.9478
632,0.0001,0.9479
634,0.0002,0.9481
635,0.0001,0.9482
637,0.0001,0.9483
638,0.0001,0.9484
639,0.0001,0.9485
640,0.0002,0.9487
641,0.0002,0.9489
642,0.0003,0.9492
643,0.0001,0.9493
645,0.0002,0.9495
646,0.0001,0.9496
649,0.0001,0.9497
650,0.0002,0.9499
651,0.0001,0.95
652,0.0001,0.9501
655,0.0003,0.9504
656,0.0001,0.9505
657,0.0001,0.9506
659,0.0002,0.9508
660,0.0001,0.9509
662,0.0001,0.951
663,0.0001,0.9511
664,0.0001,0.9512
665,0.0001,0.9513
666,0.0002,0.9515
669,0.0001,0.9516
672,0.0001,0.9517
673,0.0001,0.9518
676,0.0002,0.952
678,0.0001,0.9521
679,0.0001,0.9522
681,0.0001,0.9523
682,0.0001,0.9524
683,0.0003,0.9527
685,0.0002,0.9529
686,0.0003,0.9532
690,0.0001,0.9533
691,0.0001,0.9534
692,0.0002,0.9536
693,0.0002,0.9538
694,0.0001,0.9539
695,0.0003,0.9542
697,0.0001,0.9543
699,0.0003,0.9546
701,0.0001,0.9547
703,0.0001,0.9548
704,0.0002,0.955
705,0.0002,0.9552
706,0.0001,0.9553
707,0.0001,0.9554
708,0.0001,0.9555
711,0.0005,0.956
712,0.0001,0.9561
713,0.0001,0.9562
714,0.0001,0.9563
716,0.0001,0.9564
717,0.0001,0.9565
720,0.0002,0.9567
721,0.0001,0.9568
722,0.0001,0.9569
724,0.0003,0.9572
725,0.0001,0.9573
726,0.0001,0.9574
728,0.0002,0.9576
735,0.0001,0.9577
736,0.0001,0.9578
737,0.0001,0.9579
738,0.0002,0.9581
739,0.0001,0.9582
740,0.0002,0.9584
741,0.0002,0.9586
742,0.0001,0.9587
744,0.0001,0.9588
745,0.0002,0.959
746,0.0001,0.9591
747,0.0001,0.9592
749,0.0002,0.9594
750,0.0002,0.9596
753,0.0001,0.9597
755,0.0001,0.9598
756,0.0001,0.9599
757,0.0001,0.96
759,0.0001,0.9601
761,0.0002,0.9603
766,0.0002,0.9605
768,0.0001,0.9606
770,0.0001,0.9607
771,0.0001,0.9608
772,0.0001,0.9609
773,0.0001,0.961
776,0.0001,0.9611
777,0.0001,0.9612
778,0.0001,0.9613
779,0.0003,0.9616
780,0.0001,0.9617
781,0.0001,0.9618
782,0.0001,0.9619
783,0.0002,0.9621
784,0.0002,0.9623
785,0.0001,0.9624
786,0.0002,0.9626
789,0.0001,0.9627
790,0.0001,0.9628
795,0.0001,0.9629
796,0.0001,0.963
799,0.0002,0.9632
800,0.0002,0.9634
803,0.0001,0.9635
805,0.0001,0.9636
809,0.0001,0.9637
810,0.0001,0.9638
812,0.0001,0.9639
814,0.0001,0.964
815,0.0001,0.9641
816,0.0001,0.9642
817,0.0002,0.9644
818,0.0001,0.9645
820,0.0002,0.9647
822,0.0002,0.9649
823,0.0001,0.965
824,0.0001,0.9651
825,0.0001,0.9652
827,0.0001,0.9653
829,0.0001,0.9654
830,0.0001,0.9655
832,0.0001,0.9656
833,0.0001,0.9657
841,0.0001,0.9658
843,0.0003,0.9661
846,0.0001,0.9662
847,0.0001,0.9663
848,0.0002,0.9665
849,0.0002,0.9667
850,0.0001,0.9668
851,0.0002,0.967
852,0.0001,0.9671
853,0.0001,0.9672
856,0.0001,0.9673
857,0.0001,0.9674
858,0.0001,0.9675
861,0.0002,0.9677
862,0.0003,0.968
866,0.0001,0.9681
867,0.0001,0.9682
868,0.0002,0.9684
871,0.0002,0.9686
873,0.0002,0.9688
874,0.0002,0.969
875,0.0001,0.9691
877,0.0001,0.9692
878,0.0001,0.9693
880,0.0002,0.9695
889,0.0001,0.9696
891,0.0001,0.9697
892,0.0002,0.9699
896,0.0003,0.9702
901,0.0002,0.9704
912,0.0001,0.9705
913,0.0001,0.9706
914,0.0002,0.9708
915,0.0001,0.9709
916,0.0001,0.971
918,0.0001,0.9711
921,0.0001,0.9712
922,0.0001,0.9713
925,0.0001,0.9714
927,0.0002,0.9716
928,0.0002,0.9718
929,0.0002,0.972
930,0.0001,0.9721
931,0.0001,0.9722
933,0.0002,0.9724
937,0.0001,0.9725
939,0.0002,0.9727
941,0.0001,0.9728
942,0.0001,0.9729
945,0.0001,0.973
947,0.0001,0.9731
948,0.0001,0.9732
949,0.0002,0.9734
951,0.0001,0.9735
955,0.0001,0.9736
956,0.0001,0.9737
958,0.0003,0.974
959,0.0001,0.9741
960,0.0001,0.9742
963,0.0001,0.9743
967,0.0001,0.9744
970,0.0001,0.9745
971,0.0002,0.9747
974,0.0002,0.9749
975,0.0001,0.975
976,0.0001,0.9751
978,0.0001,0.9752
980,0.0001,0.9753
981,0.0001,0.9754
982,0.0002,0.9756
983,0.0002,0.9758
986,0.0001,0.9759
988,0.0001,0.976
993,0.0002,0.9762
994,0.0001,0.9763
1000,0.0002,0.9765
1001,0.0001,0.9766
1002,0.0001,0.9767
1003,0.0001,0.9768
1004,0.0002,0.977
1007,0.0001,0.9771
1008,0.0002,0.9773
1009,0.0001,0.9774
1011,0.0001,0.9775
1012,0.0001,0.9776
1013,0.0001,0.9777
1018,0.0001,0.9778
1019,0.0001,0.9779
1020,0.0001,0.978
1025,0.0001,0.9781
1026,0.0001,0.9782
1027,0.0001,0.9783
1029,0.0001,0.9784
1031,0.0002,0.9786
1032,0.0001,0.9787
1033,0.0001,0.9788
1035,0.0001,0.9789
1038,0.0001,0.979
1039,0.0001,0.9791
1043,0.0001,0.9792
1053,0.0003,0.9795
1054,0.0001,0.9796
1059,0.0001,0.9797
1060,0.0001,0.9798
1062,0.0002,0.98
1064,0.0002,0.9802
1065,0.0001,0.9803
1066,0.0001,0.9804
1067,0.0002,0.9806
1068,0.0001,0.9807
1069,0.0001,0.9808
1071,0.0002,0.981
1074,0.0001,0.9811
1076,0.0001,0.9812
1081,0.0001,0.9813
1084,0.0001,0.9814
1086,0.0002,0.9816
1089,0.0001,0.9817
1090,0.0002,0.9819
1098,0.0001,0.982
1100,0.0001,0.9821
1101,0.0001,0.9822
1102,0.0001,0.9823
1103,0.0001,0.9824
1104,0.0001,0.9825
1106,0.0001,0.9826
1109,0.0002,0.9828
1112,0.0001,0.9829
1113,0.0002,0.9831
1117,0.0001,0.9832
1119,0.0001,0.9833
1122,0.0001,0.9834
1124,0.0001,0.9835
1127,0.0001,0.9836
1128,0.0001,0.9837
1130,0.0001,0.9838
1131,0.0001,0.9839
1134,0.0002,0.9841
1139,0.0001,0.9842
1144,0.0001,0.9843
1146,0.0001,0.9844
1147,0.0001,0.9845
1149,0.0001,0.9846
1152,0.0002,0.9848
1153,0.0002,0.985
1158,0.0001,0.9851
1160,0.0001,0.9852
1163,0.0001,0.9853
1164,0.0001,0.9854
1166,0.0001,0.9855
1167,0.0001,0.9856
1168,0.0001,0.9857
1176,0.0001,0.9858
1182,0.0001,0.9859
1184,0.0001,0.986
1186,0.0001,0.9861
1189,0.0001,0.9862
1190,0.0002,0.9864
1191,0.0001,0.9865
1196,0.0001,0.9866
1200,0.0001,0.9867
1203,0.0001,0.9868
1205,0.0001,0.9869
1206,0.0002,0.9871
1208,0.0001,0.9872
1209,0.0001,0.9873
1212,0.0001,0.9874
1213,0.0001,0.9875
1215,0.0001,0.9876
1218,0.0001,0.9877
1219,0.0002,0.9879
1220,0.0001,0.988
1224,0.0001,0.9881
1225,0.0002,0.9883
1230,0.0001,0.9884
1231,0.0001,0.9885
1232,0.0001,0.9886
1234,0.0002,0.9888
1238,0.0001,0.9889
1239,0.0001,0.989
1243,0.0001,0.9891
1249,0.0002,0.9893
1253,0.0001,0.9894
1260,0.0002,0.9896
1268,0.0001,0.9897
1274,0.0001,0.9898
1284,0.0001,0.9899
1285,0.0001,0.99
1287,0.0001,0.9901
1292,0.0001,0.9902
1294,0.0002,0.9904
1295,0.0001,0.9905
1296,0.0001,0.9906
1300,0.0001,0.9907
1302,0.0001,0.9908
1303,0.0001,0.9909
1304,0.0002,0.9911
1312,0.0001,0.9912
1313,0.0001,0.9913
1314,0.0001,0.9914
1315,0.0001,0.9915
1316,0.0001,0.9916
1317,0.0001,0.9917
1321,0.0001,0.9918
1331,0.0001,0.9919
1335,0.0001,0.992
1336,0.0001,0.9921
1342,0.0003,0.9924
1343,0.0003,0.9927
1346,0.0001,0.9928
1347,0.0001,0.9929
1354,0.0001,0.993
1355,0.0002,0.9932
1357,0.0001,0.9933
1358,0.0003,0.9936
1360,0.0001,0.9937
1361,0.0001,0.9938
1362,0.0001,0.9939
1366,0.0001,0.994
1368,0.0001,0.9941
1369,0.0001,0.9942
1373,0.0001,0.9943
1376,0.0001,0.9944
1378,0.0001,0.9945
1379,0.0001,0.9946
1380,0.0001,0.9947
1393,0.0001,0.9948
1396,0.0001,0.9949
1400,0.0001,0.995
1407,0.0001,0.9951
1411,0.0001,0.9952
1413,0.0002,0.9954
1416,0.0002,0.9956
1419,0.0001,0.9957
1421,0.0001,0.9958
1428,0.0001,0.9959
1434,0.0001,0.996
1437,0.0001,0.9961
1440,0.0001,0.9962
1443,0.0001,0.9963
1447,0.0001,0.9964
1453,0.0001,0.9965
1458,0.0001,0.9966
1459,0.0001,0.9967
1465,0.0001,0.9968
1476,0.0001,0.9969
1478,0.0001,0.997
1480,0.0001,0.9971
1483,0.0001,0.9972
1484,0.0001,0.9973
1487,0.0001,0.9974
1489,0.0001,0.9975
1490,0.0001,0.9976
1491,0.0001,0.9977
1493,0.0001,0.9978
1500,0.0001,0.9979
1505,0.0001,0.998
1514,0.0001,0.9981
1519,0.0001,0.9982
1521,0.0001,0.9983
1524,0.0002,0.9985
1532,0.0001,0.9986
1535,0.0001,0.9987
1539,0.0001,0.9988
1543,0.0001,0.9989
1545,0.0001,0.999
1546,0.0002,0.9992
1559,0.0001,0.9993
1561,0.0001,0.9994
1566,0.0001,0.9995
1568,0.0001,0.9996
1573,0.0002,0.9998
1575,0.0001,0.9999
1581,0.0001,1.0
