NodeId,Degree,ClustCoeff
0,7,0.380952380952381
1,5,0.700000000000000
2,6,0.600000000000000
3,6,0.533333333333333
592,7,0.190476190476190
997,6,0.600000000000000
998,6,0.466666666666667
999,6,0.533333333333333
4,6,0.400000000000000
5,6,0.533333333333333
6,5,0.600000000000000
7,6,0.533333333333333
305,7,0.285714285714286
8,6,0.533333333333333
9,6,0.466666666666667
10,7,0.238095238095238
11,6,0.133333333333333
12,5,0.500000000000000
13,6,0.466666666666667
613,7,0.428571428571429
869,6,0.266666666666667
14,6,0.466666666666667
351,8,0.250000000000000
548,6,0.400000000000000
15,7,0.285714285714286
16,6,0.533333333333333
17,5,0.600000000000000
18,6,0.400000000000000
348,7,0.428571428571429
490,6,0.133333333333333
19,6,0.533333333333333
20,6,0.533333333333333
459,7,0.333333333333333
21,5,0.600000000000000
22,6,0.533333333333333
23,7,0.190476190476190
24,5,0.500000000000000
25,6,0.466666666666667
364,7,0.333333333333333
547,7,0.380952380952381
563,6,0.200000000000000
26,5,0.700000000000000
27,6,0.466666666666667
28,6,0.466666666666667
29,6,0.466666666666667
124,6,0.400000000000000
30,5,0.300000000000000
31,5,0.400000000000000
32,6,0.466666666666667
33,6,0.266666666666667
285,7,0.238095238095238
34,5,0.300000000000000
35,6,0.466666666666667
36,7,0.333333333333333
177,7,0.380952380952381
834,7,0.333333333333333
37,5,0.700000000000000
38,6,0.600000000000000
39,8,0.321428571428571
907,7,0.190476190476190
40,6,0.600000000000000
41,8,0.321428571428571
42,6,0.600000000000000
517,7,0.142857142857143
934,5,0.100000000000000
43,7,0.380952380952381
44,6,0.533333333333333
465,6,0.333333333333333
528,6,0.400000000000000
45,7,0.238095238095238
46,5,0.500000000000000
375,6,0.133333333333333
47,6,0.533333333333333
48,6,0.533333333333333
70,7,0.428571428571429
682,6,0.266666666666667
49,7,0.428571428571429
50,6,0.600000000000000
51,6,0.600000000000000
52,6,0.533333333333333
258,6,0.400000000000000
53,6,0.400000000000000
54,6,0.466666666666667
55,6,0.200000000000000
56,6,0.333333333333333
868,7,0.285714285714286
57,6,0.533333333333333
58,6,0.466666666666667
292,5,0.300000000000000
499,7,0.380952380952381
59,6,0.400000000000000
367,6,0.133333333333333
60,6,0.466666666666667
61,5,0.500000000000000
62,6,0.200000000000000
473,7,0.380952380952381
63,5,0.300000000000000
64,6,0.266666666666667
648,6,0.200000000000000
911,6,0.266666666666667
65,4,0.166666666666667
66,5,0.500000000000000
67,6,0.466666666666667
183,6,0.400000000000000
68,6,0.533333333333333
87,8,0.321428571428571
69,8,0.321428571428571
71,6,0.533333333333333
72,6,0.466666666666667
391,6,0.200000000000000
494,5,0.100000000000000
73,7,0.142857142857143
74,5,0.500000000000000
75,5,0.600000000000000
76,6,0.466666666666667
173,8,0.285714285714286
599,6,0.066666666666667
952,7,0.333333333333333
77,6,0.600000000000000
78,8,0.285714285714286
79,6,0.333333333333333
80,7,0.238095238095238
81,6,0.266666666666667
94,6,0.266666666666667
847,8,0.178571428571429
82,5,0.200000000000000
492,7,0.190476190476190
83,6,0.466666666666667
194,8,0.214285714285714
898,7,0.428571428571429
84,6,0.400000000000000
153,6,0.400000000000000
85,6,0.533333333333333
86,6,0.600000000000000
339,6,0.333333333333333
88,6,0.600000000000000
89,7,0.428571428571429
90,6,0.533333333333333
460,8,0.178571428571429
91,6,0.533333333333333
92,6,0.266666666666667
422,7,0.238095238095238
93,5,0.300000000000000
95,6,0.000000000000000
602,6,0.133333333333333
96,6,0.200000000000000
97,6,0.200000000000000
220,7,0.428571428571429
827,7,0.428571428571429
99,7,0.285714285714286
584,8,0.321428571428571
100,6,0.266666666666667
98,3,1.000000000000000
101,6,0.333333333333333
102,5,0.500000000000000
491,5,0.300000000000000
103,6,0.333333333333333
151,7,0.428571428571429
104,6,0.533333333333333
199,7,0.333333333333333
105,6,0.600000000000000
106,6,0.600000000000000
447,5,0.300000000000000
107,6,0.600000000000000
108,7,0.380952380952381
109,6,0.533333333333333
110,6,0.333333333333333
111,5,0.500000000000000
169,6,0.400000000000000
112,6,0.533333333333333
113,7,0.380952380952381
471,7,0.380952380952381
114,6,0.533333333333333
115,6,0.333333333333333
116,6,0.333333333333333
386,6,0.466666666666667
117,5,0.500000000000000
118,5,0.500000000000000
569,7,0.285714285714286
119,6,0.533333333333333
273,8,0.214285714285714
120,6,0.600000000000000
121,6,0.466666666666667
122,7,0.380952380952381
123,7,0.285714285714286
919,7,0.285714285714286
125,7,0.380952380952381
445,6,0.266666666666667
597,6,0.266666666666667
126,5,0.700000000000000
127,6,0.600000000000000
128,6,0.600000000000000
771,6,0.400000000000000
129,6,0.600000000000000
130,6,0.600000000000000
131,7,0.428571428571429
132,6,0.600000000000000
133,6,0.600000000000000
134,7,0.428571428571429
210,6,0.400000000000000
135,6,0.600000000000000
136,6,0.600000000000000
137,6,0.466666666666667
365,5,0.300000000000000
138,7,0.285714285714286
139,6,0.333333333333333
140,4,0.166666666666667
141,7,0.285714285714286
224,8,0.321428571428571
880,6,0.200000000000000
142,6,0.400000000000000
673,7,0.285714285714286
647,8,0.250000000000000
143,5,0.500000000000000
144,6,0.200000000000000
323,5,0.300000000000000
145,5,0.500000000000000
146,5,0.600000000000000
147,6,0.466666666666667
297,7,0.190476190476190
585,7,0.428571428571429
148,6,0.600000000000000
149,6,0.600000000000000
150,6,0.600000000000000
152,7,0.333333333333333
154,6,0.466666666666667
513,5,0.300000000000000
681,7,0.380952380952381
156,6,0.533333333333333
155,4,0.833333333333333
157,7,0.428571428571429
158,7,0.428571428571429
159,6,0.600000000000000
160,6,0.600000000000000
161,6,0.600000000000000
162,6,0.600000000000000
163,6,0.600000000000000
164,6,0.466666666666667
165,6,0.533333333333333
166,7,0.380952380952381
976,7,0.380952380952381
167,5,0.700000000000000
168,7,0.380952380952381
829,6,0.400000000000000
170,8,0.285714285714286
171,5,0.600000000000000
404,6,0.200000000000000
172,7,0.380952380952381
236,6,0.333333333333333
174,6,0.533333333333333
175,6,0.333333333333333
474,6,0.400000000000000
176,5,0.500000000000000
965,6,0.266666666666667
178,6,0.533333333333333
193,7,0.380952380952381
179,6,0.600000000000000
180,6,0.533333333333333
181,6,0.400000000000000
182,6,0.533333333333333
184,6,0.533333333333333
769,6,0.266666666666667
185,6,0.600000000000000
186,6,0.600000000000000
187,6,0.600000000000000
188,6,0.600000000000000
189,6,0.600000000000000
190,7,0.428571428571429
191,6,0.600000000000000
192,6,0.600000000000000
330,7,0.333333333333333
195,7,0.333333333333333
196,5,0.300000000000000
197,6,0.466666666666667
304,6,0.466666666666667
432,5,0.300000000000000
198,5,0.500000000000000
796,6,0.200000000000000
892,6,0.266666666666667
200,6,0.333333333333333
201,6,0.333333333333333
202,7,0.380952380952381
203,6,0.533333333333333
300,6,0.333333333333333
204,6,0.533333333333333
557,6,0.466666666666667
205,6,0.400000000000000
780,7,0.238095238095238
206,6,0.466666666666667
207,5,0.300000000000000
208,5,0.500000000000000
301,7,0.380952380952381
209,6,0.533333333333333
714,7,0.285714285714286
211,6,0.533333333333333
212,6,0.533333333333333
213,5,0.600000000000000
214,6,0.400000000000000
215,6,0.533333333333333
216,5,0.600000000000000
217,6,0.533333333333333
378,5,0.200000000000000
218,6,0.600000000000000
219,6,0.600000000000000
221,6,0.600000000000000
222,6,0.600000000000000
223,7,0.428571428571429
225,6,0.533333333333333
226,6,0.533333333333333
254,6,0.333333333333333
227,6,0.333333333333333
228,5,0.500000000000000
229,7,0.380952380952381
230,6,0.533333333333333
897,7,0.380952380952381
231,6,0.600000000000000
232,6,0.600000000000000
842,5,0.500000000000000
233,6,0.600000000000000
234,6,0.466666666666667
235,6,0.400000000000000
237,4,0.166666666666667
238,6,0.400000000000000
890,7,0.380952380952381
239,6,0.400000000000000
240,7,0.333333333333333
881,6,0.266666666666667
241,6,0.400000000000000
242,6,0.533333333333333
715,7,0.238095238095238
243,5,0.400000000000000
510,6,0.466666666666667
244,6,0.466666666666667
867,8,0.250000000000000
245,6,0.533333333333333
246,5,0.600000000000000
247,6,0.533333333333333
248,6,0.333333333333333
249,5,0.500000000000000
250,6,0.466666666666667
251,7,0.238095238095238
773,7,0.380952380952381
252,7,0.380952380952381
253,6,0.333333333333333
430,7,0.238095238095238
533,7,0.333333333333333
255,6,0.533333333333333
654,5,0.200000000000000
256,5,0.600000000000000
666,6,0.333333333333333
257,7,0.333333333333333
259,6,0.466666666666667
260,5,0.300000000000000
877,6,0.333333333333333
261,7,0.333333333333333
262,5,0.600000000000000
263,6,0.466666666666667
480,7,0.428571428571429
264,6,0.533333333333333
434,5,0.300000000000000
265,6,0.333333333333333
266,5,0.500000000000000
267,6,0.533333333333333
268,7,0.333333333333333
429,8,0.250000000000000
269,6,0.533333333333333
270,6,0.333333333333333
271,6,0.333333333333333
349,6,0.466666666666667
272,6,0.533333333333333
274,7,0.285714285714286
812,7,0.333333333333333
275,6,0.466666666666667
377,5,0.100000000000000
277,6,0.266666666666667
593,5,0.300000000000000
971,7,0.380952380952381
276,5,0.300000000000000
278,6,0.400000000000000
296,6,0.333333333333333
824,8,0.285714285714286
678,7,0.238095238095238
279,4,0.833333333333333
280,5,0.700000000000000
281,6,0.600000000000000
282,6,0.533333333333333
283,6,0.533333333333333
284,6,0.333333333333333
286,6,0.533333333333333
287,6,0.400000000000000
381,7,0.190476190476190
288,6,0.533333333333333
970,6,0.400000000000000
289,6,0.466666666666667
